sub,MB_behav
108,0.5254237288135594
109,0.5517241379310345
110,0.33962264150943394
111,0.25925925925925924
112,0.4098360655737705
113,0.676923076923077
114,0.421875
115,0.5070422535211268
116,0.5
117,0.48148148148148145
118,0.5039370078740157
119,0.4418604651162791
120,0.4117647058823529
121,0.43548387096774194
122,0.4666666666666667
123,0.41935483870967744
124,0.5283018867924528
125,0.5111111111111111
126,0.3548387096774194
127,0.3829787234042553
128,0.4126984126984127
129,0.38333333333333336
130,0.58
131,0.46875
132,0.46774193548387094
133,0.41935483870967744
134,0.45
135,0.48333333333333334
136,0.4727272727272727
137,0.5
138,0.4909090909090909
139,0.390625
140,0.36666666666666664
141,0.5384615384615384
142,0.39655172413793105
143,0.4305555555555556
144,0.2857142857142857
145,0.5094339622641509
146,0.4852941176470588
147,0.43333333333333335
148,0.5217391304347826
149,0.36538461538461536
150,0.47619047619047616
151,0.5245901639344263
152,0.37037037037037035
153,0.47619047619047616
154,0.5084745762711864
155,0.6612903225806451
156,0.391304347826087
157,0.3333333333333333
158,0.3090909090909091
159,0.288135593220339
160,0.29508196721311475
161,0.3230769230769231
162,0.5901639344262295
163,0.5423728813559322
164,0.5576923076923077
165,0.5409836065573771
166,0.36507936507936506
167,0.3076923076923077
168,0.43859649122807015
169,0.3787878787878788
170,0.39285714285714285
171,0.4782608695652174
172,0.6721311475409836
173,0.44
174,0.45614035087719296
175,0.42028985507246375
176,0.4827586206896552
177,0.6129032258064516
178,0.4807692307692308
179,0.4626865671641791
180,0.6461538461538462
181,0.3148148148148148
182,0.30357142857142855
183,0.4714285714285714
184,0.42857142857142855
185,0.4925373134328358
186,0.5769230769230769
187,0.36538461538461536
188,0.3492063492063492
189,0.43243243243243246
190,0.5172413793103449
191,0.4583333333333333
192,0.3269230769230769
193,0.45454545454545453
194,0.5151515151515151
195,0.36666666666666664
196,0.3793103448275862
197,0.25757575757575757
198,0.4827586206896552
199,0.55
200,0.6379310344827587
201,0.42
202,0.35714285714285715
203,0.4453125
204,0.16129032258064516
205,0.6290322580645161
206,0.41818181818181815
207,0.5283018867924528
208,0.62
209,0.5522388059701493
210,0.6481481481481481
211,0.5084745762711864
212,0.5833333333333334
213,0.359375
214,0.39655172413793105
215,0.42592592592592593
216,0.5571428571428572
217,0.32727272727272727
218,0.3225806451612903
219,0.5423728813559322
220,0.423728813559322
221,0.4
222,0.4528301886792453
223,0.5283018867924528
224,0.40789473684210525
225,0.47058823529411764
226,0.8070175438596491
227,0.5342465753424658
228,0.36538461538461536
229,0.38095238095238093
230,0.4915254237288136
231,0.42
232,0.45901639344262296
233,0.5172413793103449
234,0.3787878787878788
235,0.3125
236,0.5714285714285714
237,0.29850746268656714
238,0.39655172413793105
239,0.546875
240,0.41379310344827586
241,0.5555555555555556
242,0.5806451612903226
243,0.40625
244,0.4117647058823529
245,0.5142857142857142
246,0.3235294117647059
247,0.6545454545454545
248,0.421875
249,0.5084745762711864
250,0.38181818181818183
251,0.3392857142857143
252,0.6060606060606061
253,0.5
254,0.3793103448275862
255,0.22388059701492538
256,0.3548387096774194
257,0.2857142857142857
258,0.48214285714285715
259,0.4107142857142857
260,0.375
261,0.5423728813559322
262,0.4
263,0.5081967213114754
264,0.3541666666666667
265,0.509090909090909
266,0.38333333333333336
267,0.5606060606060606
268,0.6326530612244898
269,0.38181818181818183
270,0.576271186440678
271,0.631578947368421
272,0.3220338983050847
273,0.5517241379310345
274,0.5538461538461539
275,0.4473684210526316
276,0.46551724137931033
277,0.46153846153846156
278,0.5223880597014925
279,0.36507936507936506
280,0.45614035087719296
281,0.3880597014925373
282,0.5
283,0.6545454545454545
284,0.6226415094339622
285,0.6981132075471698
286,0.42857142857142855
287,0.5
288,0.6
289,0.36363636363636365
290,0.3620689655172414
291,0.8431372549019608
292,0.4375
293,0.4444444444444444
294,0.546875
295,0.3898305084745763
296,0.38
297,0.36507936507936506
298,0.5373134328358209
299,0.5192307692307693
300,0.625
301,0.38181818181818183
302,0.2
303,0.2727272727272727
304,0.3582089552238806
305,0.49206349206349204
306,0.48333333333333334
307,0.3333333333333333
308,0.5531914893617021
309,0.3275862068965517
310,0.4375
311,0.3333333333333333
312,0.423728813559322
313,0.6326530612244898
314,0.3559322033898305
315,0.5416666666666666
316,0.36
317,0.35185185185185186
318,0.4576271186440678
319,0.5294117647058824
320,0.38028169014084506
321,0.43333333333333335
322,0.453125
323,0.49206349206349204
324,0.4067796610169492
325,0.1935483870967742
326,0.43636363636363634
327,0.22807017543859648
328,0.4444444444444444
329,0.4716981132075472
330,0.5178571428571429
331,0.3888888888888889
332,0.5846153846153846
333,0.4915254237288136
334,0.4666666666666667
335,0.4666666666666667
336,0.3870967741935484
337,0.45098039215686275
338,0.4426229508196721
339,0.43859649122807015
340,0.4423076923076923
341,0.41818181818181815
342,0.47540983606557374
343,0.4230769230769231
344,0.375
345,0.6428571428571429
346,0.4090909090909091
347,0.41509433962264153
348,0.7049180327868853
349,0.43103448275862066
350,0.40298507462686567
351,0.5818181818181818
352,0.4716981132075472
353,0.5245901639344263
354,0.47368421052631576
355,0.4444444444444444
356,0.45901639344262296
357,0.10526315789473684
358,0.45098039215686275
359,0.30303030303030304
360,0.5689655172413793
361,0.5652173913043478
362,0.41509433962264153
363,0.5555555555555556
364,0.3333333333333333
365,0.46296296296296297
366,0.5588235294117647
367,0.3269230769230769
368,0.7
369,0.578125
370,0.4838709677419355
371,0.5263157894736842
372,0.47368421052631576
373,0.1568627450980392
374,0.36507936507936506
375,0.43410852713178294
376,0.5087719298245614
377,0.32142857142857145
378,0.38095238095238093
379,0.45454545454545453
380,0.39285714285714285
381,0.45454545454545453
382,0.4117647058823529
383,0.43661971830985913
384,0.2909090909090909
385,0.47619047619047616
386,0.5230769230769231
387,0.3181818181818182
388,0.4925373134328358
389,0.35
390,0.5217391304347826
391,0.32075471698113206
392,0.39705882352941174
393,0.5254237288135594
394,0.5138888888888888
395,0.5660377358490566
396,0.25
397,0.47692307692307695
398,0.4576271186440678
399,0.4642857142857143
400,0.45
401,0.4696969696969697
402,0.47540983606557374
403,0.4657534246575342
404,0.2727272727272727
405,0.39655172413793105
406,0.48214285714285715
407,0.6785714285714286
408,0.515625
409,0.5918367346938775
410,0.3958333333333333
411,0.46551724137931033
412,0.3805970149253731
413,0.484375
414,0.5357142857142857
415,0.32608695652173914
416,0.3157894736842105
417,0.5357142857142857
418,0.5370370370370371
419,0.43636363636363634
420,0.559322033898305
421,0.5714285714285714
422,0.31746031746031744
423,0.45454545454545453
424,0.38095238095238093
425,0.5849056603773585
426,0.7592592592592593
427,0.47058823529411764
428,0.43333333333333335
429,0.49019607843137253
430,0.4
431,0.4909090909090909
432,0.4166666666666667
433,0.5689655172413793
434,0.41304347826086957
435,0.54
436,0.4857142857142857
437,0.4098360655737705
438,0.21311475409836064
439,0.5
440,0.5909090909090909
441,0.4576271186440678
442,0.4626865671641791
443,0.425531914893617
444,0.46551724137931033
445,0.5172413793103449
446,0.5344827586206896
447,0.29310344827586204
448,0.46551724137931033
449,0.39655172413793105
450,0.39705882352941174
451,0.5384615384615384
452,0.5555555555555556
453,0.41818181818181815
454,0.37735849056603776
455,0.39344262295081966
456,0.3870967741935484
457,0.7142857142857143
458,0.4666666666666667
459,0.3442622950819672
460,0.4492753623188406
461,0.5660377358490566
462,0.35714285714285715
463,0.3968253968253968
464,0.5245901639344263
465,0.4838709677419355
466,0.3076923076923077
467,0.34545454545454546
468,0.42857142857142855
469,0.4166666666666667
470,0.48333333333333334
471,0.3684210526315789
472,0.43137254901960786
473,0.463768115942029
474,0.4727272727272727
475,0.5740740740740741
476,0.38461538461538464
477,0.44776119402985076
478,0.5238095238095238
479,0.49230769230769234
480,0.41818181818181815
481,0.45714285714285713
482,0.5925925925925926
483,0.4461538461538462
484,0.6101694915254238
485,0.31746031746031744
486,0.390625
487,0.5098039215686274
488,0.44642857142857145
489,0.36923076923076925
490,0.37735849056603776
491,0.8148148148148148
492,0.49122807017543857
493,0.5555555555555556
494,0.35294117647058826
495,0.2413793103448276
496,0.4716981132075472
497,0.34
498,0.4492753623188406
499,0.6153846153846154
500,0.543859649122807
501,0.5178571428571429
502,0.4461538461538462
503,0.4626865671641791
504,0.46551724137931033
505,0.4528301886792453
506,0.5079365079365079
507,0.5205479452054794
508,0.417910447761194
509,0.2857142857142857
510,0.5138888888888888
511,0.4931506849315068
512,0.3620689655172414
513,0.4727272727272727
514,0.45901639344262296
515,0.5925925925925926
516,0.5272727272727272
517,0.5192307692307693
518,0.46153846153846156
519,0.39436619718309857
520,0.5178571428571429
521,0.29411764705882354
522,0.2608695652173913
523,0.3333333333333333
524,0.6363636363636364
525,0.5272727272727272
526,0.5208333333333334
527,0.5161290322580645
528,0.3728813559322034
529,0.3333333333333333
530,0.5151515151515151
531,0.45454545454545453
532,0.29310344827586204
533,0.3968253968253968
534,0.30158730158730157
535,0.3333333333333333
536,0.35
537,0.35294117647058826
538,0.4098360655737705
539,0.509090909090909
540,0.359375
541,0.48333333333333334
542,0.5
543,0.38596491228070173
544,0.33962264150943394
545,0.35
546,0.5517241379310345
547,0.21875
548,0.4791666666666667
549,0.40816326530612246
550,0.359375
551,0.5666666666666667
552,0.7017543859649122
553,0.43333333333333335
554,0.26
555,0.43548387096774194
556,0.6376811594202898
557,0.5522388059701493
558,0.5161290322580645
559,0.4642857142857143
560,0.4107142857142857
561,0.38028169014084506
562,0.41509433962264153
563,0.4032258064516129
564,0.4492753623188406
565,0.46153846153846156
566,0.46774193548387094
567,0.5454545454545454
568,0.48148148148148145
569,0.3684210526315789
570,0.359375
571,0.421875
572,0.43636363636363634
573,0.26785714285714285
574,0.5
575,0.35294117647058826
576,0.23214285714285715
577,0.417910447761194
578,0.5161290322580645
579,0.45454545454545453
580,0.38235294117647056
581,0.3684210526315789
582,0.4264705882352941
583,0.7142857142857143
584,0.5
585,0.45901639344262296
586,0.328125
587,0.48148148148148145
588,0.34615384615384615
589,0.3620689655172414
590,0.5238095238095238
591,0.35294117647058826
592,0.36
593,0.56
594,0.4507042253521127
595,0.609375
596,0.48148148148148145
597,0.43548387096774194
598,0.2676056338028169
599,0.42857142857142855
600,0.4067796610169492
601,0.5151515151515151
602,0.45161290322580644
603,0.4897959183673469
604,0.43103448275862066
605,0.56
606,0.3090909090909091
607,0.3492063492063492
608,0.5849056603773585
609,0.45588235294117646
610,0.515625
611,0.4666666666666667
612,0.5866666666666667
613,0.5423728813559322
614,0.20634920634920634
615,0.43478260869565216
616,0.5084745762711864
617,0.44776119402985076
618,0.43859649122807015
619,0.24285714285714285
620,0.45901639344262296
621,0.5535714285714286
622,0.41304347826086957
623,0.6296296296296297
624,0.40298507462686567
625,0.43859649122807015
626,0.42105263157894735
627,0.42857142857142855
628,0.4032258064516129
629,0.425531914893617
630,0.6271186440677966
631,0.46774193548387094
632,0.375
633,0.7647058823529411
634,0.43859649122807015
635,0.48
636,0.6984126984126984
637,0.5818181818181818
638,0.543859649122807
639,0.4716981132075472
640,0.8387096774193549
641,0.49122807017543857
642,0.4492753623188406
643,0.515625
644,0.3050847457627119
645,0.3076923076923077
646,0.43636363636363634
647,0.5373134328358209
648,0.45098039215686275
649,0.3541666666666667
650,0.41935483870967744
651,0.5161290322580645
652,0.3898305084745763
653,0.3389830508474576
654,0.6491228070175439
655,0.375
656,0.43103448275862066
657,0.3103448275862069
658,0.723404255319149
659,0.22764227642276422
660,0.48333333333333334
661,0.46551724137931033
662,0.6071428571428571
663,0.48214285714285715
664,0.5660377358490566
665,0.543859649122807
666,0.46296296296296297
667,0.43548387096774194
668,0.4603174603174603
669,0.5909090909090909
670,0.3050847457627119
671,0.34545454545454546
672,0.4107142857142857
673,0.2727272727272727
674,0.6666666666666666
675,0.453125
676,0.4576271186440678
677,0.41935483870967744
678,0.4222222222222222
679,0.4444444444444444
680,0.3793103448275862
681,0.390625
682,0.1875
683,0.3559322033898305
684,0.5373134328358209
685,0.6379310344827587
686,0.5087719298245614
687,0.45098039215686275
688,0.6491228070175439
689,0.328125
690,0.5454545454545454
691,0.639344262295082
692,0.4603174603174603
693,0.41818181818181815
694,0.43636363636363634
695,0.6065573770491803
696,0.3492063492063492
697,0.4528301886792453
698,0.2542372881355932
699,0.6268656716417911
700,0.4
701,0.5
702,0.2923076923076923
703,0.3064516129032258
704,0.4909090909090909
705,0.34375
706,0.47368421052631576
707,0.42
708,0.39622641509433965
709,0.46153846153846156
710,0.5396825396825397
711,0.26666666666666666
712,0.53125
713,0.39344262295081966
714,0.5081967213114754
715,0.4230769230769231
716,0.5576923076923077
717,0.5857142857142857
718,0.3870967741935484
719,0.6
720,0.3870967741935484
721,0.5967741935483871
722,0.375
723,0.47368421052631576
724,0.4067796610169492
725,0.45454545454545453
726,0.3709677419354839
727,0.4444444444444444
728,0.5094339622641509
729,0.4909090909090909
730,0.6140350877192983
731,0.2564102564102564
732,0.4126984126984127
733,0.417910447761194
734,0.5263157894736842
735,0.31746031746031744
736,0.4153846153846154
737,0.4166666666666667
738,0.3709677419354839
739,0.43137254901960786
740,0.29508196721311475
741,0.3333333333333333
742,0.3333333333333333
743,0.017857142857142856
744,0.5492957746478874
745,0.6811594202898551
746,0.31746031746031744
747,0.5
748,0.42857142857142855
749,0.6530612244897959
750,0.5454545454545454
751,0.44642857142857145
752,0.8135593220338984
753,0.43636363636363634
754,0.41935483870967744
755,0.4166666666666667
756,0.3409090909090909
757,0.4666666666666667
758,0.4166666666666667
759,0.43333333333333335
760,0.5161290322580645
761,0.46774193548387094
762,0.5813953488372093
763,0.45
764,0.3333333333333333
765,0.34615384615384615
766,0.18055555555555555
767,0.6607142857142857
768,0.25396825396825395
769,0.20689655172413793
770,0.5909090909090909
771,0.5
772,0.4642857142857143
773,0.4126984126984127
774,0.48
775,0.5573770491803278
776,0.5490196078431373
777,0.3389830508474576
778,0.2835820895522388
779,0.2711864406779661
780,0.3968253968253968
781,0.3125
782,0.6078431372549019
783,0.49122807017543857
784,0.5423728813559322
785,0.42748091603053434
786,0.4107142857142857
787,0.49206349206349204
788,0.40425531914893614
789,0.3888888888888889
790,0.35185185185185186
791,0.4166666666666667
792,0.4166666666666667
793,0.5
794,0.4827586206896552
795,0.21052631578947367
796,0.4897959183673469
797,0.5384615384615384
798,0.5076923076923077
799,0.5686274509803921
800,0.53125
801,0.4027777777777778
802,0.49122807017543857
803,0.6724137931034483
804,0.4745762711864407
805,0.4888888888888889
806,0.44680851063829785
807,0.25862068965517243
808,0.3333333333333333
809,0.5333333333333333
810,0.5555555555555556
811,0.5540540540540541
812,0.4788732394366197
813,0.6101694915254238
814,0.5283018867924528
815,0.19642857142857142
816,0.5079365079365079
817,0.6290322580645161
818,0.46774193548387094
819,0.3898305084745763
820,0.49206349206349204
821,0.3157894736842105
822,0.509090909090909
823,0.4782608695652174
824,0.46938775510204084
825,0.5
826,0.3584905660377358
827,0.3090909090909091
828,0.47058823529411764
829,0.36764705882352944
830,0.3125
831,0.5625
832,0.5151515151515151
833,0.5671641791044776
834,0.4909090909090909
835,0.4375
836,0.47540983606557374
837,0.4
838,0.5522388059701493
839,0.3559322033898305
840,0.42592592592592593
841,0.5185185185185185
842,0.48484848484848486
843,0.4262295081967213
844,0.6
845,0.3870967741935484
846,0.4090909090909091
847,0.46551724137931033
848,0.44
849,0.4307692307692308
850,0.5526315789473685
851,0.2857142857142857
852,0.7384615384615385
853,0.46774193548387094
854,0.6481481481481481
855,0.5846153846153846
856,0.5740740740740741
857,0.375
858,0.8545454545454545
859,0.52
860,0.35
861,0.5441176470588235
862,0.34375
863,0.35
864,0.3584905660377358
865,0.49230769230769234
866,0.3333333333333333
867,0.4222222222222222
868,0.4603174603174603
869,0.5757575757575758
870,0.4246575342465753
871,0.45454545454545453
872,0.6545454545454545
873,0.5606060606060606
874,0.5925925925925926
875,0.38
876,0.6268656716417911
877,0.43333333333333335
878,0.3148148148148148
879,0.27450980392156865
880,0.4032258064516129
881,0.39655172413793105
882,0.6111111111111112
883,0.37037037037037035
884,0.46875
885,0.5492957746478874
886,0.5178571428571429
887,0.4603174603174603
888,0.44776119402985076
889,0.5882352941176471
890,0.4426229508196721
891,0.4032258064516129
892,0.6923076923076923
893,0.5806451612903226
894,0.4153846153846154
895,0.5344827586206896
896,0.532258064516129
897,0.421875
898,0.6666666666666666
899,0.3898305084745763
900,0.5833333333333334
901,0.3333333333333333
902,0.47058823529411764
903,0.4339622641509434
904,0.5192307692307693
905,0.5263157894736842
906,0.5081967213114754
907,0.45588235294117646
908,0.5714285714285714
909,0.484375
910,0.47058823529411764
911,0.29411764705882354
912,0.5370370370370371
913,0.44642857142857145
914,0.4745762711864407
915,0.4090909090909091
916,0.45614035087719296
917,0.5555555555555556
918,0.46153846153846156
919,0.4375
920,0.5714285714285714
921,0.41379310344827586
922,0.43103448275862066
923,0.5255474452554745
924,0.4426229508196721
925,0.41935483870967744
926,0.4230769230769231
927,0.3728813559322034
928,0.55
929,0.3888888888888889
930,0.42857142857142855
931,0.4482758620689655
932,0.5192307692307693
933,0.4925373134328358
934,0.4375
935,0.4098360655737705
936,0.3220338983050847
937,0.3064516129032258
938,0.2711864406779661
939,0.5294117647058824
940,0.5645161290322581
941,0.4727272727272727
942,0.42857142857142855
943,0.4166666666666667
944,0.5555555555555556
945,0.44
946,0.375
947,0.3389830508474576
948,0.4716981132075472
949,0.4090909090909091
950,0.38028169014084506
951,0.5714285714285714
952,0.21666666666666667
953,0.5510204081632653
954,0.42857142857142855
955,0.5396825396825397
956,0.45098039215686275
957,0.5
958,0.3333333333333333
959,0.5925925925925926
960,0.3333333333333333
961,0.5714285714285714
962,0.5733333333333334
963,0.6615384615384615
964,0.35384615384615387
965,0.47692307692307695
966,0.4222222222222222
967,0.5
968,0.45454545454545453
969,0.29310344827586204
970,0.38
971,0.5573770491803278
972,0.32727272727272727
973,0.5
974,0.31343283582089554
975,0.34375
976,0.2909090909090909
977,0.48214285714285715
978,0.41509433962264153
979,0.4375
980,0.5151515151515151
981,0.40625
982,0.5166666666666667
983,0.22413793103448276
984,0.43548387096774194
985,0.5
986,0.5185185185185185
987,0.42857142857142855
988,0.373134328358209
989,0.5573770491803278
990,0.3055555555555556
991,0.453125
992,0.4230769230769231
993,0.34375
994,0.5
995,0.47692307692307695
996,0.45614035087719296
997,0.48214285714285715
998,0.6037735849056604
999,0.4107142857142857
1000,0.6037735849056604
1001,0.2727272727272727
1002,0.582089552238806
1003,0.32432432432432434
1004,0.30357142857142855
1005,0.3684210526315789
1006,0.36666666666666664
1007,0.5
1008,0.5714285714285714
1009,0.4307692307692308
1010,0.43636363636363634
1011,0.3188405797101449
1012,0.4642857142857143
1013,0.5178571428571429
1014,0.44680851063829785
1015,0.46774193548387094
1016,0.5671641791044776
1017,0.42028985507246375
1018,0.5087719298245614
1019,0.4166666666666667
1020,0.47540983606557374
1021,0.5324675324675324
1022,0.36538461538461536
1023,0.5576923076923077
1024,0.4482758620689655
1025,0.40816326530612246
1026,0.3620689655172414
1027,0.5128205128205128
1028,0.48
1029,0.35384615384615387
1030,0.4426229508196721
1031,0.47368421052631576
1032,0.46
1033,0.2711864406779661
1034,0.18333333333333332
1035,0.5223880597014925
1036,0.36363636363636365
1037,0.35384615384615387
1038,0.39215686274509803
1039,0.2830188679245283
1040,0.4375
1041,0.1864406779661017
1042,0.5471698113207547
1043,0.5254237288135594
1044,0.4126984126984127
1045,0.46153846153846156
1046,0.4166666666666667
1047,0.5370370370370371
1048,0.45161290322580644
1049,0.4
1050,0.3880597014925373
1051,0.4230769230769231
1052,0.4897959183673469
1053,0.40625
1054,0.40789473684210525
1055,0.43703703703703706
1056,0.603448275862069
1057,0.423728813559322
1058,0.5625
1059,0.43103448275862066
1060,0.5238095238095238
1061,0.5
1062,0.34285714285714286
1063,0.38095238095238093
1064,0.5344827586206896
1065,0.2830188679245283
1066,0.44642857142857145
1067,0.4915254237288136
1068,0.48148148148148145
1069,0.40350877192982454
1070,0.42105263157894735
1071,0.36363636363636365
1072,0.4838709677419355
1073,0.4492753623188406
1074,0.5254237288135594
1075,0.417910447761194
1076,0.3508771929824561
1077,0.4406779661016949
1078,0.5409836065573771
1079,0.46153846153846156
1080,0.6444444444444445
1081,0.34285714285714286
1082,0.6111111111111112
1083,0.3728813559322034
1084,0.47368421052631576
1085,0.5769230769230769
1086,0.34545454545454546
1087,0.3508771929824561
1088,0.3870967741935484
1089,0.423728813559322
1090,0.45901639344262296
1091,0.42424242424242425
1092,0.31666666666666665
1093,0.532258064516129
1094,0.2903225806451613
1095,0.5
1096,0.19642857142857142
1097,0.4461538461538462
1098,0.5967741935483871
1099,0.5076923076923077
1100,0.42
1101,0.26666666666666666
1102,0.38333333333333336
1103,0.6428571428571429
1104,0.3939393939393939
1105,0.4444444444444444
1106,0.6037735849056604
1107,0.3793103448275862
1108,0.38461538461538464
1109,0.4339622641509434
1110,0.5625
1111,0.3684210526315789
1112,0.574468085106383
1113,0.4745762711864407
1114,0.4032258064516129
1115,0.4482758620689655
1116,0.45652173913043476
1117,0.4262295081967213
1118,0.5925925925925926
1119,0.6101694915254238
1120,0.41304347826086957
1121,0.4461538461538462
1122,0.41379310344827586
1123,0.5757575757575758
1124,0.5084745762711864
1125,0.5172413793103449
1126,0.38596491228070173
1127,0.13846153846153847
1128,0.5166666666666667
1129,0.296875
1130,0.5740740740740741
1131,0.288135593220339
1132,0.38596491228070173
1133,0.2727272727272727
1134,0.3888888888888889
1135,0.5172413793103449
1136,0.45614035087719296
1137,0.576271186440678
1138,0.40384615384615385
1139,0.5263157894736842
1140,0.5849056603773585
1141,0.5
1142,0.5098039215686274
1143,0.5084745762711864
1144,0.40625
1145,0.6730769230769231
1146,0.5211267605633803
1147,0.5660377358490566
1148,0.36923076923076925
1149,0.5166666666666667
1150,0.45454545454545453
1151,0.48214285714285715
1152,0.5
1153,0.2773722627737226
1154,0.5087719298245614
1155,0.4909090909090909
1156,0.5223880597014925
1157,0.40350877192982454
1158,0.2698412698412698
1159,0.47058823529411764
1160,0.43333333333333335
1161,0.5319148936170213
1162,0.45
1163,0.55
1164,0.37735849056603776
1165,0.5303030303030303
1166,0.44285714285714284
1167,0.30357142857142855
1168,0.4230769230769231
1169,0.3114754098360656
1170,0.4067796610169492
1171,0.5161290322580645
1172,0.39285714285714285
1173,0.34328358208955223
1174,0.4067796610169492
1175,0.4117647058823529
1176,0.4927536231884058
1177,0.6271186440677966
1178,0.32857142857142857
1179,0.49230769230769234
1180,0.5066666666666667
1181,0.6607142857142857
1182,0.627906976744186
1183,0.3582089552238806
1184,0.4117647058823529
1185,0.6346153846153846
1186,0.3877551020408163
1187,0.5
1188,0.4827586206896552
1189,0.24
1190,0.5230769230769231
1191,0.4444444444444444
1192,0.49019607843137253
1193,0.5932203389830508
1194,0.43333333333333335
1195,0.41935483870967744
1196,0.4696969696969697
1197,0.38095238095238093
1198,0.41818181818181815
1199,0.4918032786885246
1200,0.4642857142857143
1201,0.4603174603174603
1202,0.4142857142857143
1203,0.49019607843137253
1204,0.6037735849056604
1205,0.4393939393939394
1206,0.32142857142857145
1207,0.5263157894736842
1208,0.47692307692307695
1209,0.3559322033898305
1210,0.19298245614035087
1211,0.5192307692307693
1212,0.5384615384615384
1213,0.35384615384615387
1214,0.46153846153846156
1215,0.43103448275862066
1216,0.6181818181818182
1217,0.38
1218,0.3382352941176471
1219,0.6078431372549019
1220,0.5
1221,0.5087719298245614
1222,0.3125
1223,0.4358974358974359
1224,0.6296296296296297
1225,0.4264705882352941
1226,0.3220338983050847
1227,0.34375
1228,0.6666666666666666
1229,0.38596491228070173
1230,0.43478260869565216
1231,0.38461538461538464
1232,0.4864864864864865
1233,0.3076923076923077
1234,0.46774193548387094
1235,0.5333333333333333
1236,0.47540983606557374
1237,0.42857142857142855
1238,0.3880597014925373
1239,0.40625
1240,0.41379310344827586
1241,0.20967741935483872
1242,0.46875
1243,0.3684210526315789
1244,0.43859649122807015
1245,0.3787878787878788
1246,0.43333333333333335
1247,0.3584905660377358
1248,0.6666666666666666
1249,0.5689655172413793
1250,0.5416666666666666
1251,0.4642857142857143
1252,0.4576271186440678
1253,0.5846153846153846
1254,0.5
1255,0.47619047619047616
1256,0.7352941176470589
1257,0.45588235294117646
1258,0.4838709677419355
1259,0.375
1260,0.41935483870967744
1261,0.16071428571428573
1262,0.4782608695652174
1263,0.3076923076923077
1264,0.17647058823529413
1265,0.5428571428571428
1266,0.5
1267,0.453125
1268,0.38095238095238093
1269,0.39655172413793105
1270,0.4
1271,0.38181818181818183
1272,0.5961538461538461
1273,0.6
1274,0.47540983606557374
1275,0.5689655172413793
1276,0.4791666666666667
1277,0.48333333333333334
1278,0.5416666666666666
1279,0.5
1280,0.4262295081967213
1281,0.48148148148148145
1282,0.5
1283,0.34375
1284,0.42105263157894735
1285,0.3333333333333333
1286,0.5151515151515151
1287,0.2727272727272727
1288,0.4117647058823529
1289,0.6923076923076923
1290,0.48148148148148145
1291,0.4166666666666667
1292,0.49230769230769234
1293,0.35185185185185186
1294,0.3783783783783784
1295,0.3787878787878788
1296,0.62
1297,0.48148148148148145
1298,0.3880597014925373
1299,0.44642857142857145
1300,0.4727272727272727
1301,0.058823529411764705
1302,0.5
1303,0.4461538461538462
1304,0.3392857142857143
1305,0.45614035087719296
1306,0.43548387096774194
1307,0.42857142857142855
1308,0.49056603773584906
1309,0.5178571428571429
1310,0.5862068965517241
1311,0.5555555555555556
1312,0.5333333333333333
1313,0.5294117647058824
1314,0.6440677966101694
1315,0.45714285714285713
1316,0.3103448275862069
